source,target,source_id_lab,target_id_lab,weight,weight_recs,weight_tfidf
11,108,UBERON:0002015 Kidney Capsule,CL:4030022,1,4,0.20532236
12,27,UBERON:0002078 Right Cardiac Atrium,CL:0000057,1,4,0.065301028
12,28,UBERON:0002078 Right Cardiac Atrium,CL:0000077,1,2,0.007201149
12,29,UBERON:0002078 Right Cardiac Atrium,CL:0000084,1,2,0.020695019
12,30,UBERON:0002078 Right Cardiac Atrium,CL:0000097,1,4,0
12,32,UBERON:0002078 Right Cardiac Atrium,CL:0000115,1,4,0.021345584
12,33,UBERON:0002078 Right Cardiac Atrium,CL:0000136,1,4,0.030015549
12,36,UBERON:0002078 Right Cardiac Atrium,CL:0000192,1,4,0.070571698
12,37,UBERON:0002078 Right Cardiac Atrium,CL:0000235,1,4,0.092631168
12,38,UBERON:0002078 Right Cardiac Atrium,CL:0000236,1,4,0
12,43,UBERON:0002078 Right Cardiac Atrium,CL:0000623,1,2,0.013549854
12,47,UBERON:0002078 Right Cardiac Atrium,CL:0000669,1,4,0.066436855
12,60,UBERON:0002078 Right Cardiac Atrium,CL:0002129,1,2,0.277208442
12,61,UBERON:0002078 Right Cardiac Atrium,CL:0002131,1,2,0.096704274
12,62,UBERON:0002078 Right Cardiac Atrium,CL:0002138,1,4,0.003024523
12,63,UBERON:0002078 Right Cardiac Atrium,CL:0002144,1,4,0.0954534
12,66,UBERON:0002078 Right Cardiac Atrium,CL:0002350,1,4,0.082810135
12,69,UBERON:0002078 Right Cardiac Atrium,CL:0002573,1,4,0.019586427
12,74,UBERON:0002078 Right Cardiac Atrium,CL:0011031,1,2,0.04944105
12,77,UBERON:0002078 Right Cardiac Atrium,CL:1000413,1,4,0.030458433
12,78,UBERON:0002078 Right Cardiac Atrium,CL:1000414,1,4,0.023816712
13,27,UBERON:0002079 Left Cardiac Atrium,CL:0000057,1,4,0.036911271
13,28,UBERON:0002079 Left Cardiac Atrium,CL:0000077,1,2,0.009410141
13,29,UBERON:0002079 Left Cardiac Atrium,CL:0000084,1,2,0.021113903
13,30,UBERON:0002079 Left Cardiac Atrium,CL:0000097,1,4,0
13,32,UBERON:0002079 Left Cardiac Atrium,CL:0000115,1,4,0.003273718
13,33,UBERON:0002079 Left Cardiac Atrium,CL:0000136,1,4,0.033401434
13,36,UBERON:0002079 Left Cardiac Atrium,CL:0000192,1,4,0.137415199
13,37,UBERON:0002079 Left Cardiac Atrium,CL:0000235,1,4,0.081838076
13,38,UBERON:0002079 Left Cardiac Atrium,CL:0000236,1,4,0
13,43,UBERON:0002079 Left Cardiac Atrium,CL:0000623,1,2,0.019564805
13,47,UBERON:0002079 Left Cardiac Atrium,CL:0000669,1,4,0.185833753
13,56,UBERON:0002079 Left Cardiac Atrium,CL:0001065,1,4,0.000259679
13,60,UBERON:0002079 Left Cardiac Atrium,CL:0002129,1,2,0.374450829
13,61,UBERON:0002079 Left Cardiac Atrium,CL:0002131,1,2,0.015049904
13,62,UBERON:0002079 Left Cardiac Atrium,CL:0002138,1,4,0.000895274
13,63,UBERON:0002079 Left Cardiac Atrium,CL:0002144,1,4,0.176434358
13,66,UBERON:0002079 Left Cardiac Atrium,CL:0002350,1,4,0.022841253
13,69,UBERON:0002079 Left Cardiac Atrium,CL:0002573,1,4,0.015615665
13,74,UBERON:0002079 Left Cardiac Atrium,CL:0011031,1,2,0.041861434
13,77,UBERON:0002079 Left Cardiac Atrium,CL:1000413,1,4,0.021477366
13,78,UBERON:0002079 Left Cardiac Atrium,CL:1000414,1,4,0.01350968
14,27,UBERON:0002080 Right Ventricle,CL:0000057,1,4,0.036803862
14,28,UBERON:0002080 Right Ventricle,CL:0000077,1,2,0.002106706
14,29,UBERON:0002080 Right Ventricle,CL:0000084,1,2,0.010455671
14,30,UBERON:0002080 Right Ventricle,CL:0000097,1,4,0
14,32,UBERON:0002080 Right Ventricle,CL:0000115,1,4,0.000118027
14,33,UBERON:0002080 Right Ventricle,CL:0000136,1,4,0.006000093
14,36,UBERON:0002080 Right Ventricle,CL:0000192,1,4,0.098186639
14,37,UBERON:0002080 Right Ventricle,CL:0000235,1,4,0.050971783
14,38,UBERON:0002080 Right Ventricle,CL:0000236,1,4,0
14,43,UBERON:0002080 Right Ventricle,CL:0000623,1,2,0.012045171
14,47,UBERON:0002080 Right Ventricle,CL:0000669,1,4,0.130815251
14,56,UBERON:0002080 Right Ventricle,CL:0001065,1,2,0.000170658
14,60,UBERON:0002080 Right Ventricle,CL:0002129,1,2,0.003036524
14,61,UBERON:0002080 Right Ventricle,CL:0002131,1,2,0.601575958
14,62,UBERON:0002080 Right Ventricle,CL:0002138,1,4,0.001495302
14,63,UBERON:0002080 Right Ventricle,CL:0002144,1,4,0.138755822
14,66,UBERON:0002080 Right Ventricle,CL:0002350,1,4,0.006612226
14,69,UBERON:0002080 Right Ventricle,CL:0002573,1,4,0.005708821
14,74,UBERON:0002080 Right Ventricle,CL:0011031,1,2,0.020940557
14,77,UBERON:0002080 Right Ventricle,CL:1000413,1,4,0.055377968
14,78,UBERON:0002080 Right Ventricle,CL:1000414,1,4,0.010368669
15,27,UBERON:0002084 Left Ventricle,CL:0000057,1,4,0.063842241
15,28,UBERON:0002084 Left Ventricle,CL:0000077,1,2,0.005613933
15,29,UBERON:0002084 Left Ventricle,CL:0000084,1,2,0.006923567
15,30,UBERON:0002084 Left Ventricle,CL:0000097,1,4,0
15,32,UBERON:0002084 Left Ventricle,CL:0000115,1,4,0.000164515
15,33,UBERON:0002084 Left Ventricle,CL:0000136,1,4,0.00786999
15,36,UBERON:0002084 Left Ventricle,CL:0000192,1,4,0.084856492
15,37,UBERON:0002084 Left Ventricle,CL:0000235,1,4,0.069741684
15,38,UBERON:0002084 Left Ventricle,CL:0000236,1,4,0
15,43,UBERON:0002084 Left Ventricle,CL:0000623,1,2,0.007784338
15,47,UBERON:0002084 Left Ventricle,CL:0000669,1,4,0.061216375
15,56,UBERON:0002084 Left Ventricle,CL:0001065,1,4,7.21015E-05
15,60,UBERON:0002084 Left Ventricle,CL:0002129,1,2,0.002110475
15,61,UBERON:0002084 Left Ventricle,CL:0002131,1,2,0.664783858
15,62,UBERON:0002084 Left Ventricle,CL:0002138,1,4,0.001364231
15,63,UBERON:0002084 Left Ventricle,CL:0002144,1,4,0.065093888
15,66,UBERON:0002084 Left Ventricle,CL:0002350,1,4,0.007040954
15,69,UBERON:0002084 Left Ventricle,CL:0002573,1,4,0.004177274
15,74,UBERON:0002084 Left Ventricle,CL:0011031,1,2,0.017575274
15,77,UBERON:0002084 Left Ventricle,CL:1000413,1,4,0.011622008
15,78,UBERON:0002084 Left Ventricle,CL:1000414,1,4,0.009985113
16,27,UBERON:0002094 Interventricular Septum,CL:0000057,1,4,0.030755954
16,28,UBERON:0002094 Interventricular Septum,CL:0000077,1,2,0.000768827
16,29,UBERON:0002094 Interventricular Septum,CL:0000084,1,2,0.011885355
16,30,UBERON:0002094 Interventricular Septum,CL:0000097,1,4,0
16,32,UBERON:0002094 Interventricular Septum,CL:0000115,1,1,0.000147166
16,33,UBERON:0002094 Interventricular Septum,CL:0000136,1,4,0.002605541
16,36,UBERON:0002094 Interventricular Septum,CL:0000192,1,2,0.096719866
16,37,UBERON:0002094 Interventricular Septum,CL:0000235,1,4,0.056154529
16,38,UBERON:0002094 Interventricular Septum,CL:0000236,1,4,0
16,43,UBERON:0002094 Interventricular Septum,CL:0000623,1,2,0.019610011
16,47,UBERON:0002094 Interventricular Septum,CL:0000669,1,4,0.144862415
16,60,UBERON:0002094 Interventricular Septum,CL:0002129,1,2,0.003855438
16,61,UBERON:0002094 Interventricular Septum,CL:0002131,1,2,0.604269105
16,62,UBERON:0002094 Interventricular Septum,CL:0002138,1,4,0.001304552
16,63,UBERON:0002094 Interventricular Septum,CL:0002144,1,4,0.211461086
16,66,UBERON:0002094 Interventricular Septum,CL:0002350,1,4,0.001914004
16,69,UBERON:0002094 Interventricular Septum,CL:0002573,1,2,0.005900443
16,74,UBERON:0002094 Interventricular Septum,CL:0011031,1,2,0.032988061
16,77,UBERON:0002094 Interventricular Septum,CL:1000413,1,4,0.032270222
16,78,UBERON:0002094 Interventricular Septum,CL:1000414,1,2,0.009981753
17,21,UBERON:0002189 Outer Cortex of Kidney,ASCTB-TEMP:descending-vasa-recta-endothelial,1,4,0.015321199
17,25,UBERON:0002189 Outer Cortex of Kidney,ASCTB-TEMP:peritubular-capilary-endothelial,1,4,0.011337267
17,29,UBERON:0002189 Outer Cortex of Kidney,CL:0000084,1,4,0.001492164
17,30,UBERON:0002189 Outer Cortex of Kidney,CL:0000097,1,4,0
17,31,UBERON:0002189 Outer Cortex of Kidney,CL:0000113,1,2,5.53353E-06
17,38,UBERON:0002189 Outer Cortex of Kidney,CL:0000236,1,4,0
17,44,UBERON:0002189 Outer Cortex of Kidney,CL:0000648,1,4,0.000287739
17,45,UBERON:0002189 Outer Cortex of Kidney,CL:0000650,1,4,0.007997171
17,46,UBERON:0002189 Outer Cortex of Kidney,CL:0000653,1,8,0.013165502
17,48,UBERON:0002189 Outer Cortex of Kidney,CL:0000775,1,2,1.12611E-06
17,49,UBERON:0002189 Outer Cortex of Kidney,CL:0000786,1,4,0
17,50,UBERON:0002189 Outer Cortex of Kidney,CL:0000814,1,4,0.000124855
17,51,UBERON:0002189 Outer Cortex of Kidney,CL:0000875,1,4,9.64344E-05
17,52,UBERON:0002189 Outer Cortex of Kidney,CL:0000890,1,4,0.003336471
17,54,UBERON:0002189 Outer Cortex of Kidney,CL:0000990,1,4,0.002802463
17,55,UBERON:0002189 Outer Cortex of Kidney,CL:0001058,1,4,4.04544E-05
17,62,UBERON:0002189 Outer Cortex of Kidney,CL:0002138,1,4,0.000258184
17,64,UBERON:0002189 Outer Cortex of Kidney,CL:0002201,1,4,0.008424827
17,69,UBERON:0002189 Outer Cortex of Kidney,CL:0002573,1,4,0.000405412
17,74,UBERON:0002189 Outer Cortex of Kidney,CL:0011031,1,4,0.000713541
17,76,UBERON:0002189 Outer Cortex of Kidney,CL:1000412,1,4,0.00309883
17,79,UBERON:0002189 Outer Cortex of Kidney,CL:1000452,1,8,0.016576332
17,80,UBERON:0002189 Outer Cortex of Kidney,CL:1000597,1,4,0.000197068
17,81,UBERON:0002189 Outer Cortex of Kidney,CL:1000692,1,4,0.039571651
17,82,UBERON:0002189 Outer Cortex of Kidney,CL:1000714,1,4,0.034816395
17,83,UBERON:0002189 Outer Cortex of Kidney,CL:1000715,1,4,0.018564559
17,84,UBERON:0002189 Outer Cortex of Kidney,CL:1000716,1,4,0.015817449
17,85,UBERON:0002189 Outer Cortex of Kidney,CL:1000717,1,4,0.006578462
17,86,UBERON:0002189 Outer Cortex of Kidney,CL:1000718,1,4,0.252572895
17,87,UBERON:0002189 Outer Cortex of Kidney,CL:1000768,1,4,0.094289603
17,88,UBERON:0002189 Outer Cortex of Kidney,CL:1000850,1,4,0.030742164
17,89,UBERON:0002189 Outer Cortex of Kidney,CL:1001005,1,4,0.005889976
17,90,UBERON:0002189 Outer Cortex of Kidney,CL:1001107,1,4,0.087096754
17,91,UBERON:0002189 Outer Cortex of Kidney,CL:1001108,1,4,0.06610967
17,92,UBERON:0002189 Outer Cortex of Kidney,CL:1001109,1,4,0.204930321
17,93,UBERON:0002189 Outer Cortex of Kidney,CL:1001131,1,4,0.008769326
17,94,UBERON:0002189 Outer Cortex of Kidney,CL:1001318,1,8,0.010429913
17,98,UBERON:0002189 Outer Cortex of Kidney,CL:4030009,1,4,0.120445295
17,99,UBERON:0002189 Outer Cortex of Kidney,CL:4030010,1,4,0.004235506
17,100,UBERON:0002189 Outer Cortex of Kidney,CL:4030011,1,4,0.074460633
17,101,UBERON:0002189 Outer Cortex of Kidney,CL:4030012,1,4,0.166441584
17,102,UBERON:0002189 Outer Cortex of Kidney,CL:4030013,1,4,0.084323692
17,103,UBERON:0002189 Outer Cortex of Kidney,CL:4030014,1,4,0.026532891
17,104,UBERON:0002189 Outer Cortex of Kidney,CL:4030016,1,4,0.117703081
17,105,UBERON:0002189 Outer Cortex of Kidney,CL:4030017,1,4,0.002362918
17,106,UBERON:0002189 Outer Cortex of Kidney,CL:4030018,1,4,0.008381944
17,107,UBERON:0002189 Outer Cortex of Kidney,CL:4030020,1,4,0.000504941
17,108,UBERON:0002189 Outer Cortex of Kidney,CL:4030022,1,4,0.027166047
18,21,UBERON:0004200 Kidney Pyramid,ASCTB-TEMP:descending-vasa-recta-endothelial,1,4,0.044721712
18,25,UBERON:0004200 Kidney Pyramid,ASCTB-TEMP:peritubular-capilary-endothelial,1,4,0.009180543
18,29,UBERON:0004200 Kidney Pyramid,CL:0000084,1,4,0.003090868
18,30,UBERON:0004200 Kidney Pyramid,CL:0000097,1,4,0
18,31,UBERON:0004200 Kidney Pyramid,CL:0000113,1,4,1.58758E-05
18,38,UBERON:0004200 Kidney Pyramid,CL:0000236,1,4,0
18,44,UBERON:0004200 Kidney Pyramid,CL:0000648,1,4,0.000316236
18,45,UBERON:0004200 Kidney Pyramid,CL:0000650,1,4,0.005448748
18,46,UBERON:0004200 Kidney Pyramid,CL:0000653,1,4,0.003253972
18,48,UBERON:0004200 Kidney Pyramid,CL:0000775,1,4,1.18945E-06
18,49,UBERON:0004200 Kidney Pyramid,CL:0000786,1,4,0
18,50,UBERON:0004200 Kidney Pyramid,CL:0000814,1,4,3.70801E-05
18,51,UBERON:0004200 Kidney Pyramid,CL:0000875,1,4,3.02458E-05
18,52,UBERON:0004200 Kidney Pyramid,CL:0000890,1,4,0.004302967
18,54,UBERON:0004200 Kidney Pyramid,CL:0000990,1,4,0.002265144
18,55,UBERON:0004200 Kidney Pyramid,CL:0001058,1,2,1.15328E-05
18,62,UBERON:0004200 Kidney Pyramid,CL:0002138,1,4,0.000170876
18,64,UBERON:0004200 Kidney Pyramid,CL:0002201,1,4,0.016746148
18,69,UBERON:0004200 Kidney Pyramid,CL:0002573,1,4,0.000226897
18,74,UBERON:0004200 Kidney Pyramid,CL:0011031,1,4,0.003584837
18,76,UBERON:0004200 Kidney Pyramid,CL:1000412,1,4,0.00250395
18,79,UBERON:0004200 Kidney Pyramid,CL:1000452,1,4,0.020568546
18,80,UBERON:0004200 Kidney Pyramid,CL:1000597,1,4,0.002520189
18,81,UBERON:0004200 Kidney Pyramid,CL:1000692,1,4,0.026987427
18,82,UBERON:0004200 Kidney Pyramid,CL:1000714,1,4,0.117371168
18,83,UBERON:0004200 Kidney Pyramid,CL:1000715,1,4,0.015514263
18,84,UBERON:0004200 Kidney Pyramid,CL:1000716,1,4,0.014702928
18,85,UBERON:0004200 Kidney Pyramid,CL:1000717,1,4,0.011939948
18,86,UBERON:0004200 Kidney Pyramid,CL:1000718,1,4,0.157221968
18,87,UBERON:0004200 Kidney Pyramid,CL:1000768,1,4,0.12416577
18,88,UBERON:0004200 Kidney Pyramid,CL:1000850,1,4,0.022726588
18,89,UBERON:0004200 Kidney Pyramid,CL:1001005,1,4,0.004253647
18,90,UBERON:0004200 Kidney Pyramid,CL:1001107,1,4,0.084769909
18,91,UBERON:0004200 Kidney Pyramid,CL:1001108,1,4,0.123799277
18,92,UBERON:0004200 Kidney Pyramid,CL:1001109,1,4,0.275150105
18,93,UBERON:0004200 Kidney Pyramid,CL:1001131,1,8,0.018346516
18,94,UBERON:0004200 Kidney Pyramid,CL:1001318,1,8,0.012216892
18,98,UBERON:0004200 Kidney Pyramid,CL:4030009,1,4,0.018961549
18,99,UBERON:0004200 Kidney Pyramid,CL:4030010,1,4,0.000395121
18,100,UBERON:0004200 Kidney Pyramid,CL:4030011,1,4,0.005536873
18,101,UBERON:0004200 Kidney Pyramid,CL:4030012,1,4,0.13971188
18,102,UBERON:0004200 Kidney Pyramid,CL:4030013,1,4,0.049002964
18,103,UBERON:0004200 Kidney Pyramid,CL:4030014,1,4,0.026938536
18,104,UBERON:0004200 Kidney Pyramid,CL:4030016,1,4,0.114726032
18,105,UBERON:0004200 Kidney Pyramid,CL:4030017,1,4,0.000157468
18,106,UBERON:0004200 Kidney Pyramid,CL:4030018,1,4,0.006624685
18,107,UBERON:0004200 Kidney Pyramid,CL:4030020,1,4,3.19338E-05
18,108,UBERON:0004200 Kidney Pyramid,CL:4030022,1,4,0.084336616
19,21,UBERON:0008716 Hilum of Kidney,ASCTB-TEMP:descending-vasa-recta-endothelial,1,4,0.040752448
19,25,UBERON:0008716 Hilum of Kidney,ASCTB-TEMP:peritubular-capilary-endothelial,1,4,0.01170472
19,29,UBERON:0008716 Hilum of Kidney,CL:0000084,1,4,0.005833293
19,30,UBERON:0008716 Hilum of Kidney,CL:0000097,1,2,0
19,38,UBERON:0008716 Hilum of Kidney,CL:0000236,1,2,0
19,44,UBERON:0008716 Hilum of Kidney,CL:0000648,1,2,5.27848E-05
19,45,UBERON:0008716 Hilum of Kidney,CL:0000650,1,4,0.013696832
19,46,UBERON:0008716 Hilum of Kidney,CL:0000653,1,4,0.004027164
19,49,UBERON:0008716 Hilum of Kidney,CL:0000786,1,2,0
19,50,UBERON:0008716 Hilum of Kidney,CL:0000814,1,4,0.000154275
19,51,UBERON:0008716 Hilum of Kidney,CL:0000875,1,2,3.19711E-05
19,52,UBERON:0008716 Hilum of Kidney,CL:0000890,1,4,0.003567257
19,54,UBERON:0008716 Hilum of Kidney,CL:0000990,1,2,0.017753297
19,55,UBERON:0008716 Hilum of Kidney,CL:0001058,1,2,4.68464E-05
19,62,UBERON:0008716 Hilum of Kidney,CL:0002138,1,4,0.000592783
19,64,UBERON:0008716 Hilum of Kidney,CL:0002201,1,4,0.007293266
19,69,UBERON:0008716 Hilum of Kidney,CL:0002573,1,4,0.000179162
19,74,UBERON:0008716 Hilum of Kidney,CL:0011031,1,4,0.000203034
19,76,UBERON:0008716 Hilum of Kidney,CL:1000412,1,4,0.002584587
19,79,UBERON:0008716 Hilum of Kidney,CL:1000452,1,4,0.0165912
19,80,UBERON:0008716 Hilum of Kidney,CL:1000597,1,2,1.577E-05
19,81,UBERON:0008716 Hilum of Kidney,CL:1000692,1,4,0.016446716
19,82,UBERON:0008716 Hilum of Kidney,CL:1000714,1,4,0.011186602
19,83,UBERON:0008716 Hilum of Kidney,CL:1000715,1,4,0.023875857
19,84,UBERON:0008716 Hilum of Kidney,CL:1000716,1,4,0.08240807
19,85,UBERON:0008716 Hilum of Kidney,CL:1000717,1,4,0.004100086
19,86,UBERON:0008716 Hilum of Kidney,CL:1000718,1,2,0.202408332
19,87,UBERON:0008716 Hilum of Kidney,CL:1000768,1,4,0.072423926
19,88,UBERON:0008716 Hilum of Kidney,CL:1000850,1,4,0.009349644
19,89,UBERON:0008716 Hilum of Kidney,CL:1001005,1,4,0.000772931
19,90,UBERON:0008716 Hilum of Kidney,CL:1001107,1,4,0.079291337
19,91,UBERON:0008716 Hilum of Kidney,CL:1001108,1,4,0.283896304
19,92,UBERON:0008716 Hilum of Kidney,CL:1001109,1,4,0.220305694
19,93,UBERON:0008716 Hilum of Kidney,CL:1001131,1,4,0.025400812
19,94,UBERON:0008716 Hilum of Kidney,CL:1001318,1,8,0.018512718
19,98,UBERON:0008716 Hilum of Kidney,CL:4030009,1,2,0.385610759
19,100,UBERON:0008716 Hilum of Kidney,CL:4030011,1,4,0.02039213
19,101,UBERON:0008716 Hilum of Kidney,CL:4030012,1,4,0.124159211
19,102,UBERON:0008716 Hilum of Kidney,CL:4030013,1,4,0.079450296
19,103,UBERON:0008716 Hilum of Kidney,CL:4030014,1,4,0.007940024
19,104,UBERON:0008716 Hilum of Kidney,CL:4030016,1,4,0.038965137
19,106,UBERON:0008716 Hilum of Kidney,CL:4030018,1,4,0.036851447
19,108,UBERON:0008716 Hilum of Kidney,CL:4030022,1,4,0.025188038
