"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000084","T",672.055,0.0128619616243106,"T","AZ:0000019","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000084","T",672.055,0.0128619616243106,"T","AZ:0000019","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030022","Medullary Fibroblast",1246.17,0.0251137906606533,"Medullary Fibroblast",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030018","Connecting Tubule Principal",299.156,0.00572532455183321,"Connecting Tubule Principal",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0002138","Lymphatic Endothelial",6.276,0.000120111703884613,"Lymphatic Endothelial","AZ:0000010","endothelial cell of lymphatic vessel"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030013","Descending Thin Limb Type 2",3177.748,0.0608165594002422,"Descending Thin Limb Type 2",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0002138","Lymphatic Endothelial",6.276,0.000120111703884613,"Lymphatic Endothelial","AZ:0000010","endothelial cell of lymphatic vessel"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030013","Descending Thin Limb Type 2",3177.748,0.0608165594002422,"Descending Thin Limb Type 2",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030022","Medullary Fibroblast",1246.17,0.0251137906606533,"Medullary Fibroblast",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030018","Connecting Tubule Principal",299.156,0.00572532455183321,"Connecting Tubule Principal",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001318","Vascular Smooth Muscle / Pericyte",295.078,0.00594664220817726,"Vascular Smooth Muscle / Pericyte",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001318","Vascular Smooth Muscle / Pericyte",295.078,0.00594664220817726,"Vascular Smooth Muscle / Pericyte",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030011","Proximal Tubule Epithelial Segment 3",2450.245,0.0493792500199109,"Proximal Tubule Epithelial Segment 3",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030011","Proximal Tubule Epithelial Segment 3",2450.245,0.0493792500199109,"Proximal Tubule Epithelial Segment 3",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000692","Fibroblast",12.298,0.00860719874804382,"Fibroblast",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000692","Fibroblast",12.298,0.00860719874804382,"Fibroblast",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000084","T",3.268,0.00228722763934031,"T","AZ:0000019","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000692","Fibroblast",777.701,0.0148838419730349,"Fibroblast",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000097","Mast",72.697,0.0013912939033301,"Mast","AZ:0000012","mast cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000718","Inner Medullary Collecting Duct",10744.826,0.216538121483541,"Inner Medullary Collecting Duct",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000692","Fibroblast",777.701,0.0148838419730349,"Fibroblast",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000084","T",3.268,0.00228722763934031,"T","AZ:0000019","T cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000097","Mast",72.697,0.0013912939033301,"Mast","AZ:0000012","mast cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000718","Inner Medullary Collecting Duct",10744.826,0.216538121483541,"Inner Medullary Collecting Duct",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1001131","Ascending Vasa Recta Endothelial",15556.677,0.00791892690752822,"Ascending Vasa Recta Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1001131","Ascending Vasa Recta Endothelial",15556.677,0.00791892690752822,"Ascending Vasa Recta Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001108","Medullary Thick Ascending Limb",3058.504,0.0585344370264346,"Medullary Thick Ascending Limb",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001108","Medullary Thick Ascending Limb",3058.504,0.0585344370264346,"Medullary Thick Ascending Limb",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030012","Descending Thin Limb Type 1",4846.641,0.0927562633248921,"Descending Thin Limb Type 1",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030012","Descending Thin Limb Type 1",4846.641,0.0927562633248921,"Descending Thin Limb Type 1",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000412","Afferent / Efferent Arteriole Endothelial",11.898,0.00107887796691441,"Afferent / Efferent Arteriole Endothelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000412","Afferent / Efferent Arteriole Endothelial",11.898,0.00107887796691441,"Afferent / Efferent Arteriole Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000716","Outer Medullary Collecting Duct Principal",486.39,0.00930865705105748,"Outer Medullary Collecting Duct Principal",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000716","Outer Medullary Collecting Duct Principal",486.39,0.00930865705105748,"Outer Medullary Collecting Duct Principal",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000412","Afferent / Efferent Arteriole Endothelial",0.258,0.000180570603105814,"Afferent / Efferent Arteriole Endothelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000452","Parietal Epithelial",0.258,0.000180570603105814,"Parietal Epithelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000653","Podocyte",0.258,0.000180570603105814,"Podocyte",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000814","Natural Killer T",0.516,0.000361141206211629,"Natural Killer T",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000814","Natural Killer T",0.516,0.000361141206211629,"Natural Killer T",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000412","Afferent / Efferent Arteriole Endothelial",0.258,0.000180570603105814,"Afferent / Efferent Arteriole Endothelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000452","Parietal Epithelial",0.258,0.000180570603105814,"Parietal Epithelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000653","Podocyte",0.258,0.000180570603105814,"Podocyte",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001131","Ascending Vasa Recta Endothelial",84.108,0.0588660166124955,"Ascending Vasa Recta Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000452","Parietal Epithelial",583.009,0.0142896387110582,"Parietal Epithelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001131","Ascending Vasa Recta Endothelial",84.108,0.0588660166124955,"Ascending Vasa Recta Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000452","Parietal Epithelial",583.009,0.0142896387110582,"Parietal Epithelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000850","Macula Densa",288.173,0.00551512907003513,"Macula Densa",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001108","Medullary Thick Ascending Limb",3328.796,0.30184608007672,"Medullary Thick Ascending Limb",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001108","Medullary Thick Ascending Limb",3328.796,0.30184608007672,"Medullary Thick Ascending Limb",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000850","Macula Densa",288.173,0.00551512907003513,"Macula Densa",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000718","Inner Medullary Collecting Duct",301.602,0.211087035030697,"Inner Medullary Collecting Duct",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000718","Inner Medullary Collecting Duct",301.602,0.211087035030697,"Inner Medullary Collecting Duct",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030022","Medullary Fibroblast",256.468,0.0232558139534884,"Medullary Fibroblast",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030022","Medullary Fibroblast",256.468,0.0232558139534884,"Medullary Fibroblast",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030012","Descending Thin Limb Type 1",53.234,0.037257734440833,"Descending Thin Limb Type 1",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030011","Proximal Tubule Epithelial Segment 3",170.538,0.0154639175257732,"Proximal Tubule Epithelial Segment 3",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030012","Descending Thin Limb Type 1",53.234,0.037257734440833,"Descending Thin Limb Type 1",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030011","Proximal Tubule Epithelial Segment 3",170.538,0.0154639175257732,"Proximal Tubule Epithelial Segment 3",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001005","Glomerular Capillary Endothelial",91.15,0.00183692595610434,"Glomerular Capillary Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001005","Glomerular Capillary Endothelial",91.15,0.00183692595610434,"Glomerular Capillary Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001107","Ascending Thin Limb",3128.057,0.0630390465767842,"Ascending Thin Limb",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000875","Non-classical monocyte",1.569,0.0000300279259711532,"Non-classical monocyte",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000648","Renin-positive Juxtaglomerular Granular",1.569,0.0000300279259711532,"Renin-positive Juxtaglomerular Granular",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000875","Non-classical monocyte",1.569,0.0000300279259711532,"Non-classical monocyte",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000648","Renin-positive Juxtaglomerular Granular",1.569,0.0000300279259711532,"Renin-positive Juxtaglomerular Granular",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001107","Ascending Thin Limb",3128.057,0.0630390465767842,"Ascending Thin Limb",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000452","Parietal Epithelial",16547.964,0.00570703356822473,"Parietal Epithelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000452","Parietal Epithelial",6364.921,0.0131526616668161,"Parietal Epithelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000452","Parietal Epithelial",6364.921,0.0131526616668161,"Parietal Epithelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000597","Papillary Tip Epithelial",0.952,0.0000694029913855724,"Papillary Tip Epithelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000452","Parietal Epithelial",16547.964,0.00570703356822473,"Parietal Epithelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000597","Papillary Tip Epithelial",0.952,0.0000694029913855724,"Papillary Tip Epithelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000714","Cortical Collecting Duct Principal",666.825,0.0127618685377401,"Cortical Collecting Duct Principal",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000714","Cortical Collecting Duct Principal",666.825,0.0127618685377401,"Cortical Collecting Duct Principal",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000850","Macula Densa",70.066,0.0063533924718293,"Macula Densa",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000850","Macula Densa",70.066,0.0063533924718293,"Macula Densa",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0001058","Plasmacytoid Dendritic",2.092,0.0000400372346282042,"Plasmacytoid Dendritic",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001005","Glomerular Capillary Endothelial",8.368,0.000160148938512817,"Glomerular Capillary Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0001058","Plasmacytoid Dendritic",2.092,0.0000400372346282042,"Plasmacytoid Dendritic",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001005","Glomerular Capillary Endothelial",8.368,0.000160148938512817,"Glomerular Capillary Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0001058","Plasmacytoid Dendritic",4.218,0.0000850044287750753,"Plasmacytoid Dendritic",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0001058","Plasmacytoid Dendritic",4.218,0.0000850044287750753,"Plasmacytoid Dendritic",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Plasma",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000097","Mast",16.922,0.000341025354132723,"Mast","AZ:0000012","mast cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Plasma",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000097","Mast",16.922,0.000341025354132723,"Mast","AZ:0000012","mast cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001318","Cortical Vascular Smooth Muscle / Pericyte",388.589,0.00743691633218894,"Cortical Vascular Smooth Muscle / Pericyte",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030010","Proximal Tubule Epithelial Segment 2",642.973,0.0129576938318626,"Proximal Tubule Epithelial Segment 2",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001318","Cortical Vascular Smooth Muscle / Pericyte",388.589,0.00743691633218894,"Cortical Vascular Smooth Muscle / Pericyte",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030010","Proximal Tubule Epithelial Segment 2",642.973,0.0129576938318626,"Proximal Tubule Epithelial Segment 2",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030022","Medullary Fibroblast",455.533,0.00871810784029147,"Medullary Fibroblast",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030022","Medullary Fibroblast",455.533,0.00871810784029147,"Medullary Fibroblast",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030012","Descending Thin Limb Type 1",1482.225,0.0298709552966183,"Descending Thin Limb Type 1",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030012","Descending Thin Limb Type 1",1482.225,0.0298709552966183,"Descending Thin Limb Type 1",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001109","Cortical Thick Ascending Limb",2689.926,0.0542094886385072,"Cortical Thick Ascending Limb",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1001131","Ascending Vasa Recta Endothelial",7397.316,0.0153703047542957,"Ascending Vasa Recta Endothelial",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1001131","Ascending Vasa Recta Endothelial",7397.316,0.0153703047542957,"Ascending Vasa Recta Endothelial",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030018","Connecting Tubule Principal",270.159,0.00544445506719905,"Connecting Tubule Principal",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001109","Cortical Thick Ascending Limb",2689.926,0.0542094886385072,"Cortical Thick Ascending Limb",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030018","Connecting Tubule Principal",270.159,0.00544445506719905,"Connecting Tubule Principal",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000718","Inner Medullary Collecting Duct",5134.636,0.37432678369333,"Inner Medullary Collecting Duct",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000718","Inner Medullary Collecting Duct",5134.636,0.37432678369333,"Inner Medullary Collecting Duct",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000875","Non-classical monocyte",0.705,0.0000142077103571428,"Non-classical monocyte",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000875","Non-classical monocyte",0.705,0.0000142077103571428,"Non-classical monocyte",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000714","Cortical Collecting Duct Principal",83.248,0.0582641146021428,"Cortical Collecting Duct Principal",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0011031","Monocyte-derived",1.322,0.000119875329657156,"Monocyte/Cdc","AZ:0000014","monocyte-derived dendritic cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000714","Cortical Collecting Duct Principal",83.248,0.0582641146021428,"Cortical Collecting Duct Principal",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030014","Descending Thin Limb Type 3",1.322,0.000119875329657156,"Descending Thin Limb Type 3",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030014","Descending Thin Limb Type 3",1.322,0.000119875329657156,"Descending Thin Limb Type 3",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0011031","Monocyte-derived",1.322,0.000119875329657156,"Monocyte/Cdc","AZ:0000014","monocyte-derived dendritic cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001109","Cortical Thick Ascending Limb",2978.466,0.270079117717574,"Cortical Thick Ascending Limb",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000715","Cortical Collecting Duct Intercalated Type A",404.543,0.00815266634185759,"Cortical Collecting Duct Intercalated Type A",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001109","Cortical Thick Ascending Limb",2978.466,0.270079117717574,"Cortical Thick Ascending Limb",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000715","Cortical Collecting Duct Intercalated Type A",404.543,0.00815266634185759,"Cortical Collecting Duct Intercalated Type A",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001318","Vascular Smooth Muscle / Pericyte",15.738,0.0110148067894547,"Vascular Smooth Muscle / Pericyte",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001318","Vascular Smooth Muscle / Pericyte",15.738,0.0110148067894547,"Vascular Smooth Muscle / Pericyte",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",165.839,0.00334211698995489,"Outer Medullary Collecting Duct Intercalated Type A",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030014","Descending Thin Limb Type 3",941.264,0.0189690869242633,"Descending Thin Limb Type 3",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030014","Descending Thin Limb Type 3",941.264,0.0189690869242633,"Descending Thin Limb Type 3",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",165.839,0.00334211698995489,"Outer Medullary Collecting Duct Intercalated Type A",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000236","B",268.924,0.00541956638309824,"B","AZ:0000004","B cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000718","Inner Medullary Collecting Duct",6712.705,0.12846947661325,"Inner Medullary Collecting Duct",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000990","Classical Dendritic",527.707,0.0100993924349645,"Classical Dendritic",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000990","Classical Dendritic",527.707,0.0100993924349645,"Classical Dendritic",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000236","B",268.924,0.00541956638309824,"B","AZ:0000004","B cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000718","Inner Medullary Collecting Duct",6712.705,0.12846947661325,"Inner Medullary Collecting Duct",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000990","Classical Dendritic",1.414,0.0000284960318368792,"Classical Dendritic",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000990","Classical Dendritic",1.414,0.0000284960318368792,"Classical Dendritic",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000236","B",714.941,0.0136827249341888,"B","AZ:0000004","B cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001108","Medullary Thick Ascending Limb",3580.251,0.0721520130693201,"Medullary Thick Ascending Limb",NA,NA
