organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
VHFSmallIntestine,distal part of ileum,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,30.5,61
VHFSmallIntestine,distal part of ileum,NK,https://purl.org/ccf/ASCTB-TEMP_nk,32,64
VHFSmallIntestine,distal part of ileum,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,882,1764
VHFSmallIntestine,distal part of ileum,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,162.5,325
VHFSmallIntestine,distal part of ileum,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,89,178
VHFSmallIntestine,distal part of ileum,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,317.5,635
VHFSmallIntestine,distal part of ileum,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,689,1378
VHFSmallIntestine,distal part of ileum,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,4364,8728
VHFSmallIntestine,distal part of ileum,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,3288.5,6577
VHFSmallIntestine,distal part of ileum,TA,https://purl.org/ccf/ASCTB-TEMP_ta,1471.5,2943
VHFSmallIntestine,horizontal part of duodenum,B,https://purl.org/ccf/ASCTB-TEMP_b,3781,7562
VHFSmallIntestine,horizontal part of duodenum,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,2254.5,4509
VHFSmallIntestine,horizontal part of duodenum,CD57+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,1.5,3
VHFSmallIntestine,horizontal part of duodenum,CD66+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,245,490
VHFSmallIntestine,horizontal part of duodenum,CD7+ Immune,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,69.5,139
VHFSmallIntestine,horizontal part of duodenum,CD8+ T,https://purl.org/ccf/ASCTB-TEMP_cd8-t,1822,3644
VHFSmallIntestine,horizontal part of duodenum,Cycling TA,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,1463,2926
VHFSmallIntestine,horizontal part of duodenum,DC,https://purl.org/ccf/ASCTB-TEMP_dc,700.5,1401
VHFSmallIntestine,horizontal part of duodenum,Endothelial,https://purl.org/ccf/ASCTB-TEMP_endothelial,2908,5816
VHFSmallIntestine,horizontal part of duodenum,Enterocyte,https://purl.org/ccf/ASCTB-TEMP_enterocyte,2809.5,5619
VHFSmallIntestine,horizontal part of duodenum,Goblet,https://purl.org/ccf/ASCTB-TEMP_goblet,1046,2092
VHFSmallIntestine,horizontal part of duodenum,ICC,https://purl.org/ccf/ASCTB-TEMP_icc,531,1062
VHFSmallIntestine,horizontal part of duodenum,Lymphatic,https://purl.org/ccf/ASCTB-TEMP_lymphatic,1273,2546
VHFSmallIntestine,horizontal part of duodenum,M1 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,105,210
VHFSmallIntestine,horizontal part of duodenum,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,2106.5,4213
VHFSmallIntestine,horizontal part of duodenum,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,62.5,125
VHFSmallIntestine,horizontal part of duodenum,NK,https://purl.org/ccf/ASCTB-TEMP_nk,85.5,171
VHFSmallIntestine,horizontal part of duodenum,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,1503.5,3007
VHFSmallIntestine,horizontal part of duodenum,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,127.5,255
VHFSmallIntestine,horizontal part of duodenum,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,583.5,1167
VHFSmallIntestine,horizontal part of duodenum,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,251,502
VHFSmallIntestine,horizontal part of duodenum,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,389.5,779
VHFSmallIntestine,horizontal part of duodenum,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,6229.5,12459
VHFSmallIntestine,horizontal part of duodenum,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,3023,6046
VHFSmallIntestine,horizontal part of duodenum,TA,https://purl.org/ccf/ASCTB-TEMP_ta,1151,2302
VHFSmallIntestine,ileum,B,https://purl.org/ccf/ASCTB-TEMP_b,81.5,163
VHFSmallIntestine,ileum,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,969.5,1939
VHFSmallIntestine,ileum,CD57+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,1,2
VHFSmallIntestine,ileum,CD66+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,87,174
VHFSmallIntestine,ileum,CD7+ Immune,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,38,76
VHFSmallIntestine,ileum,CD8+ T,https://purl.org/ccf/ASCTB-TEMP_cd8-t,1618.5,3237
VHFSmallIntestine,ileum,Cycling TA,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,1024.5,2049
VHFSmallIntestine,ileum,DC,https://purl.org/ccf/ASCTB-TEMP_dc,222.5,445
VHFSmallIntestine,ileum,Endothelial,https://purl.org/ccf/ASCTB-TEMP_endothelial,2009,4018
VHFSmallIntestine,ileum,Enterocyte,https://purl.org/ccf/ASCTB-TEMP_enterocyte,3114.5,6229
VHFSmallIntestine,ileum,Goblet,https://purl.org/ccf/ASCTB-TEMP_goblet,1401.5,2803
VHFSmallIntestine,ileum,ICC,https://purl.org/ccf/ASCTB-TEMP_icc,396,792
VHFSmallIntestine,ileum,Lymphatic,https://purl.org/ccf/ASCTB-TEMP_lymphatic,1285,2570
VHFSmallIntestine,ileum,M1 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,30,60
VHFSmallIntestine,ileum,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,1702,3404
VHFSmallIntestine,ileum,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,30.5,61
VHFSmallIntestine,ileum,NK,https://purl.org/ccf/ASCTB-TEMP_nk,32,64
VHFSmallIntestine,ileum,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,882,1764
VHFSmallIntestine,ileum,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,162.5,325
VHFSmallIntestine,ileum,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,89,178
VHFSmallIntestine,ileum,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,317.5,635
VHFSmallIntestine,ileum,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,689,1378
VHFSmallIntestine,ileum,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,4364,8728
VHFSmallIntestine,ileum,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,3288.5,6577
VHFSmallIntestine,ileum,TA,https://purl.org/ccf/ASCTB-TEMP_ta,1471.5,2943
VHFSmallIntestine,jejunum,B,https://purl.org/ccf/ASCTB-TEMP_b,16,16
VHFSmallIntestine,jejunum,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,2699,2699
VHFSmallIntestine,jejunum,CD57+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,20,20
VHFSmallIntestine,jejunum,CD66+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,466,466
VHFSmallIntestine,jejunum,CD7+ Immune,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,39,39
VHFSmallIntestine,jejunum,CD8+ T,https://purl.org/ccf/ASCTB-TEMP_cd8-t,2663,2663
VHFSmallIntestine,jejunum,Cycling TA,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,6598,6598
VHFSmallIntestine,jejunum,DC,https://purl.org/ccf/ASCTB-TEMP_dc,817,817
VHFSmallIntestine,jejunum,Endothelial,https://purl.org/ccf/ASCTB-TEMP_endothelial,3394,3394
VHFSmallIntestine,jejunum,Enterocyte,https://purl.org/ccf/ASCTB-TEMP_enterocyte,6757,6757
VHFSmallIntestine,jejunum,Goblet,https://purl.org/ccf/ASCTB-TEMP_goblet,2399,2399
VHFSmallIntestine,jejunum,ICC,https://purl.org/ccf/ASCTB-TEMP_icc,469,469
VHFSmallIntestine,jejunum,Lymphatic,https://purl.org/ccf/ASCTB-TEMP_lymphatic,1899,1899
VHFSmallIntestine,jejunum,M1 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,62,62
VHFSmallIntestine,jejunum,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,1992,1992
VHFSmallIntestine,jejunum,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,48,48
VHFSmallIntestine,jejunum,NK,https://purl.org/ccf/ASCTB-TEMP_nk,68,68
VHFSmallIntestine,jejunum,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,1745,1745
VHFSmallIntestine,jejunum,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,243,243
VHFSmallIntestine,jejunum,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,428,428
VHFSmallIntestine,jejunum,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,307,307
VHFSmallIntestine,jejunum,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,868,868
VHFSmallIntestine,jejunum,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,4060,4060
VHFSmallIntestine,jejunum,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,3398,3398
VHFSmallIntestine,jejunum,TA,https://purl.org/ccf/ASCTB-TEMP_ta,2571,2571
VHFSmallIntestine,superior part of duodenum,B,https://purl.org/ccf/ASCTB-TEMP_b,108.5,217
VHFSmallIntestine,superior part of duodenum,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,2481,4962
VHFSmallIntestine,superior part of duodenum,CD57+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,97,194
VHFSmallIntestine,superior part of duodenum,CD66+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,454,908
VHFSmallIntestine,superior part of duodenum,CD7+ Immune,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,48.5,97
VHFSmallIntestine,superior part of duodenum,CD8+ T,https://purl.org/ccf/ASCTB-TEMP_cd8-t,1908,3816
VHFSmallIntestine,superior part of duodenum,Cycling TA,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,5094,10188
VHFSmallIntestine,superior part of duodenum,DC,https://purl.org/ccf/ASCTB-TEMP_dc,590.5,1181
VHFSmallIntestine,superior part of duodenum,Endothelial,https://purl.org/ccf/ASCTB-TEMP_endothelial,3739,7478
VHFSmallIntestine,superior part of duodenum,Enterocyte,https://purl.org/ccf/ASCTB-TEMP_enterocyte,10343.5,20687
VHFSmallIntestine,superior part of duodenum,Goblet,https://purl.org/ccf/ASCTB-TEMP_goblet,2839.5,5679
VHFSmallIntestine,superior part of duodenum,ICC,https://purl.org/ccf/ASCTB-TEMP_icc,509,1018
VHFSmallIntestine,superior part of duodenum,Lymphatic,https://purl.org/ccf/ASCTB-TEMP_lymphatic,1399,2798
VHFSmallIntestine,superior part of duodenum,M1 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,93,186
VHFSmallIntestine,superior part of duodenum,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,2294.5,4589
VHFSmallIntestine,superior part of duodenum,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,494.5,989
VHFSmallIntestine,superior part of duodenum,NK,https://purl.org/ccf/ASCTB-TEMP_nk,121,242
VHFSmallIntestine,superior part of duodenum,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,1362.5,2725
VHFSmallIntestine,superior part of duodenum,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,314.5,629
VHFSmallIntestine,superior part of duodenum,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,158,316
VHFSmallIntestine,superior part of duodenum,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,601.5,1203
VHFSmallIntestine,superior part of duodenum,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,2128,4256
VHFSmallIntestine,superior part of duodenum,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,3632,7264
VHFSmallIntestine,superior part of duodenum,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,2949.5,5899
VHFSmallIntestine,superior part of duodenum,TA,https://purl.org/ccf/ASCTB-TEMP_ta,1441,2882
VHMColon,ascending colon,B,https://purl.org/ccf/ASCTB-TEMP_b,381.83333333333333333333,2291
VHMColon,ascending colon,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,1443,8658
VHMColon,ascending colon,CD57+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,10.83333333333333333333,65
VHMColon,ascending colon,CD66+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,1431,8586
VHMColon,ascending colon,CD7+ Immune,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,43.83333333333333333333,263
VHMColon,ascending colon,CD8+ T,https://purl.org/ccf/ASCTB-TEMP_cd8-t,1522,9132
VHMColon,ascending colon,Cycling TA,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,1175.5,7053
VHMColon,ascending colon,DC,https://purl.org/ccf/ASCTB-TEMP_dc,593.66666666666666666667,3562
VHMColon,ascending colon,Endothelial,https://purl.org/ccf/ASCTB-TEMP_endothelial,2369.33333333333333333333,14216
VHMColon,ascending colon,Enterocyte,https://purl.org/ccf/ASCTB-TEMP_enterocyte,5087.33333333333333333333,30524
VHMColon,ascending colon,Goblet,https://purl.org/ccf/ASCTB-TEMP_goblet,1917.66666666666666666667,11506
VHMColon,ascending colon,ICC,https://purl.org/ccf/ASCTB-TEMP_icc,475.5,2853
VHMColon,ascending colon,Lymphatic,https://purl.org/ccf/ASCTB-TEMP_lymphatic,932.33333333333333333333,5594
VHMColon,ascending colon,M1 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,341.5,2049
VHMColon,ascending colon,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,1430.66666666666666666667,8584
VHMColon,ascending colon,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,371,2226
VHMColon,ascending colon,NK,https://purl.org/ccf/ASCTB-TEMP_nk,61.5,369
VHMColon,ascending colon,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,1140.83333333333333333333,6845
VHMColon,ascending colon,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,151.33333333333333333333,908
VHMColon,ascending colon,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,270,1620
VHMColon,ascending colon,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,2.83333333333333333333,17
VHMColon,ascending colon,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,1905.83333333333333333333,11435
VHMColon,ascending colon,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,6996.5,41979
VHMColon,ascending colon,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,3165,18990
VHMColon,ascending colon,TA,https://purl.org/ccf/ASCTB-TEMP_ta,700.66666666666666666667,4204
VHMColon,descending colon,B,https://purl.org/ccf/ASCTB-TEMP_b,296.14285714285714285714,2073
VHMColon,descending colon,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,1723.42857142857142857143,12064
VHMColon,descending colon,CD57+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,5.71428571428571428571,40
VHMColon,descending colon,CD66+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,1106.14285714285714285714,7743
VHMColon,descending colon,CD7+ Immune,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,82,574
VHMColon,descending colon,CD8+ T,https://purl.org/ccf/ASCTB-TEMP_cd8-t,1575.42857142857142857143,11028
VHMColon,descending colon,Cycling TA,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,1965.71428571428571428571,13760
VHMColon,descending colon,DC,https://purl.org/ccf/ASCTB-TEMP_dc,587.28571428571428571429,4111
VHMColon,descending colon,Endothelial,https://purl.org/ccf/ASCTB-TEMP_endothelial,2511.14285714285714285714,17578
VHMColon,descending colon,Enterocyte,https://purl.org/ccf/ASCTB-TEMP_enterocyte,6383.57142857142857142857,44685
VHMColon,descending colon,Goblet,https://purl.org/ccf/ASCTB-TEMP_goblet,3785.85714285714285714286,26501
VHMColon,descending colon,ICC,https://purl.org/ccf/ASCTB-TEMP_icc,504.57142857142857142857,3532
VHMColon,descending colon,Lymphatic,https://purl.org/ccf/ASCTB-TEMP_lymphatic,983.42857142857142857143,6884
VHMColon,descending colon,M1 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,409.71428571428571428571,2868
VHMColon,descending colon,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,1685.57142857142857142857,11799
VHMColon,descending colon,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,270.42857142857142857143,1893
VHMColon,descending colon,NK,https://purl.org/ccf/ASCTB-TEMP_nk,96.28571428571428571429,674
VHMColon,descending colon,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,1804.71428571428571428571,12633
VHMColon,descending colon,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,189.85714285714285714286,1329
VHMColon,descending colon,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,78.42857142857142857143,549
VHMColon,descending colon,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,1.14285714285714285714,8
VHMColon,descending colon,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,2430.42857142857142857143,17013
VHMColon,descending colon,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,8816.14285714285714285714,61713
VHMColon,descending colon,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,3879.28571428571428571429,27155
VHMColon,descending colon,TA,https://purl.org/ccf/ASCTB-TEMP_ta,1064.42857142857142857143,7451
VHMColon,rectum,B,https://purl.org/ccf/ASCTB-TEMP_b,583.66666666666666666667,3502
VHMColon,rectum,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,1288,7728
VHMColon,rectum,CD57+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,9.83333333333333333333,59
VHMColon,rectum,CD66+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,1012.83333333333333333333,6077
VHMColon,rectum,CD7+ Immune,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,62.16666666666666666667,373
VHMColon,rectum,CD8+ T,https://purl.org/ccf/ASCTB-TEMP_cd8-t,950.66666666666666666667,5704
VHMColon,rectum,Cycling TA,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,823.83333333333333333333,4943
VHMColon,rectum,DC,https://purl.org/ccf/ASCTB-TEMP_dc,582.5,3495
VHMColon,rectum,Endothelial,https://purl.org/ccf/ASCTB-TEMP_endothelial,1957.33333333333333333333,11744
VHMColon,rectum,Enterocyte,https://purl.org/ccf/ASCTB-TEMP_enterocyte,3749.5,22497
VHMColon,rectum,Goblet,https://purl.org/ccf/ASCTB-TEMP_goblet,2607.83333333333333333333,15647
VHMColon,rectum,ICC,https://purl.org/ccf/ASCTB-TEMP_icc,390,2340
VHMColon,rectum,Lymphatic,https://purl.org/ccf/ASCTB-TEMP_lymphatic,857.16666666666666666667,5143
VHMColon,rectum,M1 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,202.5,1215
VHMColon,rectum,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,1652,9912
VHMColon,rectum,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,226.83333333333333333333,1361
VHMColon,rectum,NK,https://purl.org/ccf/ASCTB-TEMP_nk,58.16666666666666666667,349
VHMColon,rectum,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,958.33333333333333333333,5750
VHMColon,rectum,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,162.33333333333333333333,974
VHMColon,rectum,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,134.5,807
VHMColon,rectum,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,1,6
VHMColon,rectum,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,1527.83333333333333333333,9167
VHMColon,rectum,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,7353.16666666666666666667,44119
VHMColon,rectum,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,3468.83333333333333333333,20813
VHMColon,rectum,TA,https://purl.org/ccf/ASCTB-TEMP_ta,750.66666666666666666667,4504
VHMColon,sigmoid colon,B,https://purl.org/ccf/ASCTB-TEMP_b,583.66666666666666666667,3502
VHMColon,sigmoid colon,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,1288,7728
VHMColon,sigmoid colon,CD57+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,9.83333333333333333333,59
VHMColon,sigmoid colon,CD66+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,1012.83333333333333333333,6077
VHMColon,sigmoid colon,CD7+ Immune,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,62.16666666666666666667,373
VHMColon,sigmoid colon,CD8+ T,https://purl.org/ccf/ASCTB-TEMP_cd8-t,950.66666666666666666667,5704
VHMColon,sigmoid colon,Cycling TA,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,823.83333333333333333333,4943
VHMColon,sigmoid colon,DC,https://purl.org/ccf/ASCTB-TEMP_dc,582.5,3495
VHMColon,sigmoid colon,Endothelial,https://purl.org/ccf/ASCTB-TEMP_endothelial,1957.33333333333333333333,11744
VHMColon,sigmoid colon,Enterocyte,https://purl.org/ccf/ASCTB-TEMP_enterocyte,3749.5,22497
VHMColon,sigmoid colon,Goblet,https://purl.org/ccf/ASCTB-TEMP_goblet,2607.83333333333333333333,15647
VHMColon,sigmoid colon,ICC,https://purl.org/ccf/ASCTB-TEMP_icc,390,2340
VHMColon,sigmoid colon,Lymphatic,https://purl.org/ccf/ASCTB-TEMP_lymphatic,857.16666666666666666667,5143
VHMColon,sigmoid colon,M1 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,202.5,1215
VHMColon,sigmoid colon,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,1652,9912
VHMColon,sigmoid colon,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,226.83333333333333333333,1361
VHMColon,sigmoid colon,NK,https://purl.org/ccf/ASCTB-TEMP_nk,58.16666666666666666667,349
VHMColon,sigmoid colon,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,958.33333333333333333333,5750
VHMColon,sigmoid colon,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,162.33333333333333333333,974
VHMColon,sigmoid colon,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,134.5,807
VHMColon,sigmoid colon,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,1,6
VHMColon,sigmoid colon,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,1527.83333333333333333333,9167
VHMColon,sigmoid colon,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,7353.16666666666666666667,44119
VHMColon,sigmoid colon,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,3468.83333333333333333333,20813
VHMColon,sigmoid colon,TA,https://purl.org/ccf/ASCTB-TEMP_ta,750.66666666666666666667,4504
VHMColon,transverse colon,B,https://purl.org/ccf/ASCTB-TEMP_b,206.8,1034
VHMColon,transverse colon,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,987.4,4937
VHMColon,transverse colon,CD57+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,7.4,37
VHMColon,transverse colon,CD66+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,1501.8,7509
VHMColon,transverse colon,CD7+ Immune,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,27.6,138
VHMColon,transverse colon,CD8+ T,https://purl.org/ccf/ASCTB-TEMP_cd8-t,1011.6,5058
VHMColon,transverse colon,Cycling TA,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,590.2,2951
VHMColon,transverse colon,DC,https://purl.org/ccf/ASCTB-TEMP_dc,362,1810
VHMColon,transverse colon,Endothelial,https://purl.org/ccf/ASCTB-TEMP_endothelial,1954,9770
VHMColon,transverse colon,Enterocyte,https://purl.org/ccf/ASCTB-TEMP_enterocyte,3758.2,18791
VHMColon,transverse colon,Goblet,https://purl.org/ccf/ASCTB-TEMP_goblet,1485.2,7426
VHMColon,transverse colon,ICC,https://purl.org/ccf/ASCTB-TEMP_icc,365.8,1829
VHMColon,transverse colon,Lymphatic,https://purl.org/ccf/ASCTB-TEMP_lymphatic,725.6,3628
VHMColon,transverse colon,M1 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,404.4,2022
VHMColon,transverse colon,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,1142,5710
VHMColon,transverse colon,MUC1+ Enterocyte,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,193.8,969
VHMColon,transverse colon,NK,https://purl.org/ccf/ASCTB-TEMP_nk,42.4,212
VHMColon,transverse colon,Nerve,https://purl.org/ccf/ASCTB-TEMP_nerve,710,3550
VHMColon,transverse colon,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,58.2,291
VHMColon,transverse colon,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,114.4,572
VHMColon,transverse colon,Paneth,https://purl.org/ccf/ASCTB-TEMP_paneth,1.4,7
VHMColon,transverse colon,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,1436.6,7183
VHMColon,transverse colon,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,3694.2,18471
VHMColon,transverse colon,Stroma,https://purl.org/ccf/ASCTB-TEMP_stroma,2332.8,11664
VHMColon,transverse colon,TA,https://purl.org/ccf/ASCTB-TEMP_ta,280.6,1403
VHMSkin,skin of body,CD68 / Macrophage,https://purl.org/ccf/ASCTB-TEMP_cd68-macrophage,106.2,531
VHMSkin,skin of body,T-Killer,https://purl.org/ccf/ASCTB-TEMP_t-killer,38.6,193
VHMSkin,skin of body,T-helper,https://purl.org/ccf/ASCTB-TEMP_t-helper,1027,5135
VHMSkin,skin of body,T-reg,https://purl.org/ccf/ASCTB-TEMP_t-reg,127.8,639
VHMSmallIntestine,ascending part of duodenum,B,https://purl.org/ccf/ASCTB-TEMP_b,59,354
VHMSmallIntestine,ascending part of duodenum,CD4+ T cell,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,1853.66666666666666666667,11122
