organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
VHFLung,Lateral segmental bronchus,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062,346.75,1387
VHFLung,Lateral segmental bronchus,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063,627.5,2510
VHFLung,Lateral segmental bronchus,vascular associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,24.5,98
VHFLung,Lateral segmental bronchus,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,14.75,59
VHFLung,Left apical bronchopulmonary segment,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,757,757
VHFLung,Left apical bronchopulmonary segment,Epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,9320,9320
VHFLung,Left apical bronchopulmonary segment,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,724,724
VHFLung,Left apical bronchopulmonary segment,Immune (lymphocyte),https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,414,414
VHFLung,Left apical bronchopulmonary segment,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,1957,1957
VHFLung,Left apical bronchopulmonary segment,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,88,88
VHFLung,Left posterior bronchopulmonary segment,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,757,757
VHFLung,Left posterior bronchopulmonary segment,Epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,9320,9320
VHFLung,Left posterior bronchopulmonary segment,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,724,724
VHFLung,Left posterior bronchopulmonary segment,Immune (lymphocyte),https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,414,414
VHFLung,Left posterior bronchopulmonary segment,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,1957,1957
VHFLung,Left posterior bronchopulmonary segment,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,88,88
VHFLung,Right Lateral Bronchopulmonary Segment,B cell,http://purl.obolibrary.org/obo/CL_0000236,135,540
VHFLung,Right Lateral Bronchopulmonary Segment,T cell,http://purl.obolibrary.org/obo/CL_0000084,278.75,1115
VHFLung,Right Lateral Bronchopulmonary Segment,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,765.25,3061
VHFLung,Right Lateral Bronchopulmonary Segment,basal cell,http://purl.obolibrary.org/obo/CL_0000646,17.5,70
VHFLung,Right Lateral Bronchopulmonary Segment,blood vessel endothelial cell,http://purl.obolibrary.org/obo/CL_0000071,2.25,9
VHFLung,Right Lateral Bronchopulmonary Segment,chondrocyte,http://purl.obolibrary.org/obo/CL_0000138,13.25,53
VHFLung,Right Lateral Bronchopulmonary Segment,ciliated cell,http://purl.obolibrary.org/obo/CL_0000064,84,336
VHFLung,Right Lateral Bronchopulmonary Segment,club cell,http://purl.obolibrary.org/obo/CL_0000158,99.25,397
VHFLung,Right Lateral Bronchopulmonary Segment,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,19,76
VHFLung,Right Lateral Bronchopulmonary Segment,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,237.5,950
VHFLung,Right Lateral Bronchopulmonary Segment,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,23,92
VHFLung,Right Lateral Bronchopulmonary Segment,enucleate erythrocyte,http://purl.obolibrary.org/obo/CL_0000595,28.25,113
VHFLung,Right Lateral Bronchopulmonary Segment,epithelial cell,http://purl.obolibrary.org/obo/CL_0000066,82.25,329
VHFLung,Right Lateral Bronchopulmonary Segment,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,625.75,2503
VHFLung,Right Lateral Bronchopulmonary Segment,goblet cell,http://purl.obolibrary.org/obo/CL_0000160,30.66666666666666666667,92
VHFLung,Right Lateral Bronchopulmonary Segment,lung neuroendocrine cell,http://purl.obolibrary.org/obo/CL_1000223,6.33333333333333333333,19
VHFLung,Right Lateral Bronchopulmonary Segment,macrophage,http://purl.obolibrary.org/obo/CL_0000235,85.5,342
VHFLung,Right Lateral Bronchopulmonary Segment,mast cell,http://purl.obolibrary.org/obo/CL_0000097,11,44
VHFLung,Right Lateral Bronchopulmonary Segment,monocyte,http://purl.obolibrary.org/obo/CL_0000576,305.5,1222
VHFLung,Right Lateral Bronchopulmonary Segment,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,59.5,238
VHFLung,Right Lateral Bronchopulmonary Segment,native cell,http://purl.obolibrary.org/obo/CL_0000003,203.5,814
VHFLung,Right Lateral Bronchopulmonary Segment,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,124.5,498
VHFLung,Right Lateral Bronchopulmonary Segment,pericyte,http://purl.obolibrary.org/obo/CL_0000669,92.75,371
VHFLung,Right Lateral Bronchopulmonary Segment,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,60,240
VHFLung,Right Lateral Bronchopulmonary Segment,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062,346.75,1387
VHFLung,Right Lateral Bronchopulmonary Segment,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063,627.5,2510
VHFLung,Right Lateral Bronchopulmonary Segment,vascular associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,24.5,98
VHFLung,Right Lateral Bronchopulmonary Segment,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,14.75,59
VHFLung,Right Medial Bronchopulmonary Segment,B cell,http://purl.obolibrary.org/obo/CL_0000236,135,540
VHFLung,Right Medial Bronchopulmonary Segment,T cell,http://purl.obolibrary.org/obo/CL_0000084,278.75,1115
VHFLung,Right Medial Bronchopulmonary Segment,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,765.25,3061
VHFLung,Right Medial Bronchopulmonary Segment,basal cell,http://purl.obolibrary.org/obo/CL_0000646,17.5,70
VHFLung,Right Medial Bronchopulmonary Segment,blood vessel endothelial cell,http://purl.obolibrary.org/obo/CL_0000071,2.25,9
VHFLung,Right Medial Bronchopulmonary Segment,chondrocyte,http://purl.obolibrary.org/obo/CL_0000138,13.25,53
VHFLung,Right Medial Bronchopulmonary Segment,ciliated cell,http://purl.obolibrary.org/obo/CL_0000064,84,336
VHFLung,Right Medial Bronchopulmonary Segment,club cell,http://purl.obolibrary.org/obo/CL_0000158,99.25,397
VHFLung,Right Medial Bronchopulmonary Segment,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,19,76
VHFLung,Right Medial Bronchopulmonary Segment,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,237.5,950
VHFLung,Right Medial Bronchopulmonary Segment,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,23,92
VHFLung,Right Medial Bronchopulmonary Segment,enucleate erythrocyte,http://purl.obolibrary.org/obo/CL_0000595,28.25,113
VHFLung,Right Medial Bronchopulmonary Segment,epithelial cell,http://purl.obolibrary.org/obo/CL_0000066,82.25,329
VHFLung,Right Medial Bronchopulmonary Segment,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,625.75,2503
VHFLung,Right Medial Bronchopulmonary Segment,goblet cell,http://purl.obolibrary.org/obo/CL_0000160,30.66666666666666666667,92
VHFLung,Right Medial Bronchopulmonary Segment,lung neuroendocrine cell,http://purl.obolibrary.org/obo/CL_1000223,6.33333333333333333333,19
VHFLung,Right Medial Bronchopulmonary Segment,macrophage,http://purl.obolibrary.org/obo/CL_0000235,85.5,342
VHFLung,Right Medial Bronchopulmonary Segment,mast cell,http://purl.obolibrary.org/obo/CL_0000097,11,44
VHFLung,Right Medial Bronchopulmonary Segment,monocyte,http://purl.obolibrary.org/obo/CL_0000576,305.5,1222
VHFLung,Right Medial Bronchopulmonary Segment,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,59.5,238
VHFLung,Right Medial Bronchopulmonary Segment,native cell,http://purl.obolibrary.org/obo/CL_0000003,203.5,814
VHFLung,Right Medial Bronchopulmonary Segment,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,124.5,498
VHFLung,Right Medial Bronchopulmonary Segment,pericyte,http://purl.obolibrary.org/obo/CL_0000669,92.75,371
VHFLung,Right Medial Bronchopulmonary Segment,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,60,240
VHFLung,Right Medial Bronchopulmonary Segment,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062,346.75,1387
VHFLung,Right Medial Bronchopulmonary Segment,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063,627.5,2510
VHFLung,Right Medial Bronchopulmonary Segment,vascular associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,24.5,98
VHFLung,Right Medial Bronchopulmonary Segment,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,14.75,59
VHFRightKidney,kidney capsule,Afferent / Efferent Arteriole Endothelial,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,4,8
VHFRightKidney,kidney capsule,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,8,8
VHFRightKidney,kidney capsule,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,1,1
VHFRightKidney,kidney capsule,B,https://purl.org/ccf/ASCTB-TEMP_b,24.5,49
VHFRightKidney,kidney capsule,Classical Dendritic,https://purl.org/ccf/ASCTB-TEMP_classical-dendritic,12,12
VHFRightKidney,kidney capsule,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,829,1658
VHFRightKidney,kidney capsule,Connecting Tubule Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-intercalated-type-a,2,2
VHFRightKidney,kidney capsule,Connecting Tubule Principal,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,129.5,259
VHFRightKidney,kidney capsule,Cortical Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,215.5,431
VHFRightKidney,kidney capsule,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,189,378
VHFRightKidney,kidney capsule,Cortical Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,153,306
VHFRightKidney,kidney capsule,Cortical Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,8,8
VHFRightKidney,kidney capsule,Cycling Mononuclear Phagocyte,https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte,3,3
VHFRightKidney,kidney capsule,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,449.5,899
VHFRightKidney,kidney capsule,Descending Thin Limb Type 2,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,84.5,169
VHFRightKidney,kidney capsule,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,4,4
VHFRightKidney,kidney capsule,Descending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,3,3
VHFRightKidney,kidney capsule,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,1,1
VHFRightKidney,kidney capsule,Distal Convoluted Tubule Type 1,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,563.5,1127
VHFRightKidney,kidney capsule,Distal Convoluted Tubule Type 2,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2,12,12
VHFRightKidney,kidney capsule,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,65.5,131
VHFRightKidney,kidney capsule,Glomerular Capillary Endothelial,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,47.5,95
VHFRightKidney,kidney capsule,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,382.5,765
VHFRightKidney,kidney capsule,Intercalated Type B,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,130.5,261
VHFRightKidney,kidney capsule,Lymphatic Endothelial,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,24,24
VHFRightKidney,kidney capsule,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,66,66
VHFRightKidney,kidney capsule,Macula Densa,https://purl.org/ccf/ASCTB-TEMP_macula-densa,50.5,101
VHFRightKidney,kidney capsule,Mast,https://purl.org/ccf/ASCTB-TEMP_mast,26,26
VHFRightKidney,kidney capsule,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,2,2
VHFRightKidney,kidney capsule,Medullary Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,132.5,265
VHFRightKidney,kidney capsule,Mesangial,https://purl.org/ccf/ASCTB-TEMP_mesangial,13,13
VHFRightKidney,kidney capsule,Monocyte,https://purl.org/ccf/ASCTB-TEMP_monocyte,4,4
VHFRightKidney,kidney capsule,Monocyte-derived,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,27.5,55
VHFRightKidney,kidney capsule,Natural Killer / Natural Killer T,https://purl.org/ccf/ASCTB-TEMP_natural-killer-natural-killer-t,16,16
VHFRightKidney,kidney capsule,Outer Medullary Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a,4,4
VHFRightKidney,kidney capsule,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,8.5,17
VHFRightKidney,kidney capsule,Papillary Tip Epithelial,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial,1,1
VHFRightKidney,kidney capsule,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,23,46
VHFRightKidney,kidney capsule,Peritubular Capilary Endothelial,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,159,159
VHFRightKidney,kidney capsule,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,134,134
VHFRightKidney,kidney capsule,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,10,20
VHFRightKidney,kidney capsule,Plasmacytoid Dendritic,https://purl.org/ccf/ASCTB-TEMP_plasmacytoid-dendritic,6,12
VHFRightKidney,kidney capsule,Podocyte,https://purl.org/ccf/ASCTB-TEMP_podocyte,61.5,123
VHFRightKidney,kidney capsule,Proximal Tubule Epithelial Segment 1,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,571,1142
VHFRightKidney,kidney capsule,Proximal Tubule Epithelial Segment 2,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2,45,90
VHFRightKidney,kidney capsule,Proximal Tubule Epithelial Segment 3,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,295,590
VHFRightKidney,kidney capsule,Schwann / Neural,https://purl.org/ccf/ASCTB-TEMP_schwann-neural,4,4
VHFRightKidney,kidney capsule,T,https://purl.org/ccf/ASCTB-TEMP_t,205,410
VHFRightKidney,kidney capsule,Tissue-resident Macrophage,https://purl.org/ccf/ASCTB-TEMP_tissue-resident-macrophage,97,97
VHFRightKidney,kidney capsule,Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,14,28
VHFRightKidney,outer cortex of kidney,Afferent / Efferent Arteriole Endothelial,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,5.8,29
VHFRightKidney,outer cortex of kidney,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,19.25,77
VHFRightKidney,outer cortex of kidney,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,62.75,251
VHFRightKidney,outer cortex of kidney,B,https://purl.org/ccf/ASCTB-TEMP_b,17,51
VHFRightKidney,outer cortex of kidney,Classical Dendritic,https://purl.org/ccf/ASCTB-TEMP_classical-dendritic,4.66666666666666666667,14
VHFRightKidney,outer cortex of kidney,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,747.6,3738
VHFRightKidney,outer cortex of kidney,Connecting Tubule Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-intercalated-type-a,2,2
VHFRightKidney,outer cortex of kidney,Connecting Tubule Principal,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,56.8,284
VHFRightKidney,outer cortex of kidney,Cortical Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,94.8,474
VHFRightKidney,outer cortex of kidney,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,102.2,511
VHFRightKidney,outer cortex of kidney,Cortical Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,203,1015
VHFRightKidney,outer cortex of kidney,Cortical Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,34,68
VHFRightKidney,outer cortex of kidney,Cycling Mononuclear Phagocyte,https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte,2,4
VHFRightKidney,outer cortex of kidney,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,912.2,4561
VHFRightKidney,outer cortex of kidney,Descending Thin Limb Type 2,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,139,695
VHFRightKidney,outer cortex of kidney,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,100,400
VHFRightKidney,outer cortex of kidney,Descending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,37,74
VHFRightKidney,outer cortex of kidney,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,14.33333333333333333333,43
VHFRightKidney,outer cortex of kidney,Distal Convoluted Tubule Type 1,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,425.8,2129
VHFRightKidney,outer cortex of kidney,Distal Convoluted Tubule Type 2,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2,12,12
VHFRightKidney,outer cortex of kidney,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,446.6,2233
VHFRightKidney,outer cortex of kidney,Glomerular Capillary Endothelial,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,23,115
VHFRightKidney,outer cortex of kidney,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,656.8,3284
VHFRightKidney,outer cortex of kidney,Intercalated Type B,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,66.75,267
VHFRightKidney,outer cortex of kidney,Lymphatic Endothelial,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,8.25,33
VHFRightKidney,outer cortex of kidney,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,42.66666666666666666667,128
VHFRightKidney,outer cortex of kidney,Macula Densa,https://purl.org/ccf/ASCTB-TEMP_macula-densa,71.4,357
VHFRightKidney,outer cortex of kidney,Mast,https://purl.org/ccf/ASCTB-TEMP_mast,26,26
VHFRightKidney,outer cortex of kidney,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,155.25,621
VHFRightKidney,outer cortex of kidney,Medullary Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,516.4,2582
VHFRightKidney,outer cortex of kidney,Mesangial,https://purl.org/ccf/ASCTB-TEMP_mesangial,10.5,21
VHFRightKidney,outer cortex of kidney,Monocyte,https://purl.org/ccf/ASCTB-TEMP_monocyte,3.5,7
VHFRightKidney,outer cortex of kidney,Monocyte-derived,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,24,72
VHFRightKidney,outer cortex of kidney,Natural Killer / Natural Killer T,https://purl.org/ccf/ASCTB-TEMP_natural-killer-natural-killer-t,10,20
VHFRightKidney,outer cortex of kidney,Outer Medullary Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a,19.5,78
VHFRightKidney,outer cortex of kidney,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,9.6,48
VHFRightKidney,outer cortex of kidney,Papillary Tip Epithelial,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial,6.66666666666666666667,20
VHFRightKidney,outer cortex of kidney,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,13.8,69
VHFRightKidney,outer cortex of kidney,Peritubular Capilary Endothelial,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,100.5,201
VHFRightKidney,outer cortex of kidney,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,56.66666666666666666667,170
VHFRightKidney,outer cortex of kidney,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,5.5,22
VHFRightKidney,outer cortex of kidney,Plasmacytoid Dendritic,https://purl.org/ccf/ASCTB-TEMP_plasmacytoid-dendritic,6,12
VHFRightKidney,outer cortex of kidney,Podocyte,https://purl.org/ccf/ASCTB-TEMP_podocyte,50.25,201
VHFRightKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 1,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,391.66666666666666666667,1175
VHFRightKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 2,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2,30.33333333333333333333,91
VHFRightKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 3,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,167.25,669
VHFRightKidney,outer cortex of kidney,Renin-positive Juxtaglomerular Granular,https://purl.org/ccf/ASCTB-TEMP_renin-positive-juxtaglomerular-granular,2,2
VHFRightKidney,outer cortex of kidney,Schwann / Neural,https://purl.org/ccf/ASCTB-TEMP_schwann-neural,4,4
VHFRightKidney,outer cortex of kidney,T,https://purl.org/ccf/ASCTB-TEMP_t,141.33333333333333333333,424
VHFRightKidney,outer cortex of kidney,Tissue-resident Macrophage,https://purl.org/ccf/ASCTB-TEMP_tissue-resident-macrophage,83.5,167
VHFRightKidney,outer cortex of kidney,Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,17.4,87
VHFRightKidney,renal column,Afferent / Efferent Arteriole Endothelial,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,3,3
VHFRightKidney,renal column,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,1,1
VHFRightKidney,renal column,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,1,1
VHFRightKidney,renal column,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,597,1194
VHFRightKidney,renal column,Connecting Tubule Principal,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,12,12
VHFRightKidney,renal column,Cortical Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,7,7
VHFRightKidney,renal column,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,18,36
VHFRightKidney,renal column,Cortical Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,88.5,177
VHFRightKidney,renal column,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,600,1200
VHFRightKidney,renal column,Descending Thin Limb Type 2,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,9,9
VHFRightKidney,renal column,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,8,8
VHFRightKidney,renal column,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,9,9
VHFRightKidney,renal column,Distal Convoluted Tubule Type 1,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,10,10
VHFRightKidney,renal column,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,657.5,1315
VHFRightKidney,renal column,Glomerular Capillary Endothelial,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,1,1
VHFRightKidney,renal column,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,2784,5568
VHFRightKidney,renal column,Lymphatic Endothelial,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,3,3
VHFRightKidney,renal column,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,73,146
VHFRightKidney,renal column,Macula Densa,https://purl.org/ccf/ASCTB-TEMP_macula-densa,1.5,3
VHFRightKidney,renal column,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,336,672
VHFRightKidney,renal column,Medullary Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,4,4
VHFRightKidney,renal column,Mesangial,https://purl.org/ccf/ASCTB-TEMP_mesangial,8,8
VHFRightKidney,renal column,Papillary Tip Epithelial,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial,181,362
VHFRightKidney,renal column,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,10,10
VHFRightKidney,renal column,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,32,32
VHFRightKidney,renal column,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,1,1
VHFRightKidney,renal column,Podocyte,https://purl.org/ccf/ASCTB-TEMP_podocyte,3,3
VHFRightKidney,renal column,Proximal Tubule Epithelial Segment 1,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,1,1
VHFRightKidney,renal column,Proximal Tubule Epithelial Segment 3,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,3,3
VHFRightKidney,renal column,Renin-positive Juxtaglomerular Granular,https://purl.org/ccf/ASCTB-TEMP_renin-positive-juxtaglomerular-granular,1,1
VHFRightKidney,renal column,T,https://purl.org/ccf/ASCTB-TEMP_t,3,3
VHFRightKidney,renal column,Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,97,194
VHFRightKidney,renal pyramid,Afferent / Efferent Arteriole Endothelial,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,16.66666666666666666667,100
VHFRightKidney,renal pyramid,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,170.16666666666666666667,1021
VHFRightKidney,renal pyramid,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,115.85714285714285714286,811
VHFRightKidney,renal pyramid,B,https://purl.org/ccf/ASCTB-TEMP_b,2,4
VHFRightKidney,renal pyramid,Classical Dendritic,https://purl.org/ccf/ASCTB-TEMP_classical-dendritic,1,1
